transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN00522,The Seaview Residences,D15,2600000,1573.68,1652.18,2023-07-23,Sub Sale,Freehold
TXN01480,Emerald Vista,D21,2990000,1426.22,2096.46,2022-09-17,New Sale,Freehold
TXN01440,Cedar Park,D16,2640000,1303.51,2025.3,2025-03-12,Resale,99 yrs
TXN00985,Parkview Residences,D14,570000,512.36,1112.5,2025-08-08,Sub Sale,Freehold
TXN00074,Harbourfront Suites,D04,1230000,649.0,1895.22,2022-05-09,Sub Sale,99 yrs
TXN00563,Emerald Vista,D21,1740000,1289.52,1349.34,2022-06-01,Sub Sale,Freehold
TXN00520,Parkview Residences,D14,2240000,1335.8,1676.9,2024-08-28,New Sale,99 yrs
TXN01369,Rivervale Gardens,D19,1090000,650.14,1676.56,2022-08-20,Resale,99 yrs
TXN01624,The Arcadia,D10,1380000,932.15,1480.44,2023-02-20,Sub Sale,Freehold
TXN01505,The Arcadia,D10,1170000,676.0,1730.77,2023-11-19,Sub Sale,Freehold
TXN01704,Rivervale Gardens,D19,2110000,1048.4,2012.58,2024-01-12,New Sale,Freehold
TXN00854,The Arcadia,D10,870000,482.0,1804.98,2025-10-02,Sub Sale,Freehold
TXN00170,The Arcadia,D10,2140000,1005.35,2128.62,2023-07-23,New Sale,Freehold
TXN01706,Emerald Vista,D21,890000,778.23,1143.62,2024-06-27,New Sale,Freehold
TXN01535,Orchard Grand,D09,1520000,1275.52,1191.67,2023-01-17,Sub Sale,99 yrs
TXN00838,The Botanica,D23,1930000,1378.0,1400.58,2022-08-08,Sub Sale,99 yrs
TXN00068,Orchard Grand,D09,1770000,800.83,2210.2,2024-05-08,Resale,99 yrs
TXN01318,The Arcadia,D10,2610000,1291.0,2021.69,2024-11-14,New Sale,Freehold
TXN00366,The Botanica,D23,3970000,1849.24,2146.83,2023-03-21,Resale,Freehold
TXN01601,Marina Heights,D01,1460000,1013.96,1439.9,2022-05-07,New Sale,99 yrs
TXN01019,The Seaview Residences,D15,1010000,854.0,1182.67,2023-04-27,New Sale,99 yrs
TXN00550,The Seaview Residences,D15,2470000,1073.16,2301.61,2025-09-12,Resale,99 yrs
TXN00790,Cedar Park,D16,1550000,981.0,1580.02,2022-11-28,Sub Sale,Freehold
TXN01490,The Seaview Residences,D15,1290000,908.47,1419.96,2024-06-14,Resale,Freehold
TXN00125,Emerald Vista,D21,2520000,1750.0,1440.0,2021-12-11,Sub Sale,Freehold
TXN00204,Emerald Vista,D21,2320000,1684.55,1377.22,2022-12-06,Sub Sale,99 yrs
TXN00782,The Arcadia,D10,2510000,1157.12,2169.18,2022-01-16,Sub Sale,Freehold
TXN01433,The Seaview Residences,D15,2310000,1481.11,1559.64,2024-08-20,Resale,99 yrs
TXN01124,Marina Heights,D01,3330000,2181.84,1526.23,2025-01-29,Sub Sale,Freehold
TXN00554,Cedar Park,D16,2330000,1415.45,1646.12,2021-08-25,New Sale,Freehold
TXN00097,Cedar Park,D16,1710000,991.36,1724.91,2024-11-14,New Sale,99 yrs
TXN01167,The Seaview Residences,D15,1270000,654.45,1940.58,2021-10-14,Sub Sale,Freehold
TXN01690,Cedar Park,D16,2480000,1036.56,2392.52,2023-03-26,Resale,99 yrs
TXN01205,Marina Heights,D01,810000,733.0,1105.05,2024-12-02,New Sale,99 yrs
TXN00093,Harbourfront Suites,D04,1380000,1145.28,1204.95,2025-01-09,Sub Sale,99 yrs
TXN00963,Emerald Vista,D21,1650000,1221.7,1350.57,2025-08-20,Sub Sale,Freehold
TXN01636,Harbourfront Suites,D04,3490000,1683.47,2073.09,2024-06-09,Resale,99 yrs
TXN01131,The Botanica,D23,930000,601.7,1545.62,2021-05-11,New Sale,Freehold
TXN00818,Marina Heights,D01,4610000,2089.0,2206.8,2024-07-15,Resale,99 yrs
TXN01730,Harbourfront Suites,D04,940000,815.9,1152.1,2025-03-02,Resale,99 yrs
TXN01365,Emerald Vista,D21,2930000,1345.49,2177.65,2025-04-12,Resale,99 yrs
TXN00176,Skyline Residences,D19,1690000,730.87,2312.32,2025-11-02,New Sale,Freehold
TXN01545,The Seaview Residences,D15,590000,451.01,1308.18,2022-12-03,Sub Sale,Freehold
TXN01288,Skyline Residences,D19,1030000,695.35,1481.27,2024-12-17,Resale,99 yrs
TXN01357,Cedar Park,D16,2290000,1898.75,1206.06,2021-05-26,New Sale,99 yrs
TXN00079,The Seaview Residences,D15,2060000,914.93,2251.53,2024-11-22,Resale,99 yrs
TXN00472,Orchard Grand,D09,1660000,744.86,2228.6,2024-07-11,Resale,99 yrs
TXN00759,The Arcadia,D10,1330000,739.48,1798.56,2023-09-22,New Sale,99 yrs
TXN01586,The Arcadia,D10,990000,700.73,1412.81,2024-04-03,Sub Sale,99 yrs
TXN01616,Cedar Park,D16,1260000,673.82,1869.94,2021-12-30,Sub Sale,99 yrs
TXN00955,Orchard Grand,D09,2180000,1085.0,2009.22,2025-01-02,Sub Sale,99 yrs
TXN01212,Skyline Residences,D19,1100000,852.5,1290.32,2021-03-22,Resale,99 yrs
TXN00217,The Botanica,D23,2870000,1422.0,2018.28,2024-08-04,Sub Sale,99 yrs
TXN00157,Rivervale Gardens,D19,1960000,1556.46,1259.27,2021-09-04,Resale,99 yrs
TXN01032,The Seaview Residences,D15,1480000,889.1,1664.61,2025-08-26,New Sale,Freehold
TXN00834,The Seaview Residences,D15,2020000,1429.45,1413.13,2022-09-29,New Sale,99 yrs
TXN00358,Skyline Residences,D19,1270000,892.0,1423.77,2023-01-27,Resale,Freehold
TXN00441,Rivervale Gardens,D19,800000,697.5,1146.95,2025-06-15,Sub Sale,99 yrs
TXN00868,Orchard Grand,D09,2150000,940.76,2285.37,2023-12-02,New Sale,99 yrs
TXN01402,Cedar Park,D16,800000,466.0,1716.74,2024-11-14,Resale,99 yrs
TXN00643,Skyline Residences,D19,2450000,1327.0,1846.27,2022-10-15,Sub Sale,Freehold
TXN00295,Emerald Vista,D21,1510000,689.97,2188.51,2022-01-21,Resale,99 yrs
TXN01584,Cedar Park,D16,1860000,777.15,2393.35,2025-07-06,New Sale,Freehold
TXN00559,Orchard Grand,D09,3550000,1861.08,1907.5,2022-03-31,Resale,99 yrs
TXN01504,The Arcadia,D10,2180000,1023.0,2130.99,2024-09-29,Resale,99 yrs
TXN00642,Parkview Residences,D14,1240000,1086.0,1141.8,2021-10-04,Sub Sale,99 yrs
TXN00732,Marina Heights,D01,1280000,786.84,1626.76,2021-11-02,Resale,99 yrs
TXN01442,Parkview Residences,D14,1560000,703.0,2219.06,2022-01-11,Sub Sale,Freehold
TXN01353,Parkview Residences,D14,1280000,743.79,1720.93,2022-05-26,New Sale,Freehold
TXN00743,Harbourfront Suites,D04,1020000,613.54,1662.48,2025-11-03,Resale,99 yrs
TXN01540,Marina Heights,D01,2080000,1247.54,1667.29,2021-07-20,Resale,Freehold
TXN00109,The Arcadia,D10,1420000,761.01,1865.95,2021-01-25,Sub Sale,Freehold
TXN00640,The Seaview Residences,D15,1130000,618.92,1825.75,2024-04-09,New Sale,99 yrs
TXN00746,Harbourfront Suites,D04,2960000,1314.27,2252.2,2022-10-21,New Sale,Freehold
TXN00344,Marina Heights,D01,890000,557.0,1597.85,2023-05-15,Resale,Freehold
TXN01248,Harbourfront Suites,D04,1120000,937.54,1194.62,2025-03-16,Sub Sale,Freehold
TXN00891,Emerald Vista,D21,610000,507.0,1203.16,2023-01-23,Resale,99 yrs
TXN01479,Parkview Residences,D14,1270000,1098.0,1156.65,2022-01-23,Resale,Freehold
TXN00453,Orchard Grand,D09,1030000,523.0,1969.41,2025-09-12,Resale,99 yrs
TXN01438,Parkview Residences,D14,1280000,712.57,1796.31,2023-06-29,New Sale,Freehold
TXN00653,Skyline Residences,D19,1040000,614.62,1692.11,2021-01-27,New Sale,Freehold
TXN01089,The Arcadia,D10,3310000,1464.97,2259.44,2022-10-22,New Sale,Freehold
TXN00606,The Botanica,D23,3040000,1728.68,1758.56,2022-03-04,Resale,Freehold
TXN01133,Emerald Vista,D21,1550000,1387.47,1117.14,2024-08-25,Resale,Freehold
TXN00304,Orchard Grand,D09,3390000,2033.3,1667.24,2025-11-14,Sub Sale,99 yrs
TXN01651,Harbourfront Suites,D04,1150000,749.17,1535.04,2023-10-06,New Sale,Freehold
TXN00188,Marina Heights,D01,1270000,819.13,1550.42,2021-08-23,New Sale,99 yrs
TXN01536,The Arcadia,D10,1960000,837.0,2341.7,2023-10-03,Resale,99 yrs
TXN00045,Lakeside Grandeur,D22,1290000,992.0,1300.4,2022-10-27,New Sale,Freehold
TXN00067,Lakeside Grandeur,D22,3520000,1567.22,2246.01,2023-11-08,New Sale,Freehold
TXN00392,Emerald Vista,D21,1750000,1328.0,1317.77,2023-05-08,Sub Sale,Freehold
TXN01685,The Botanica,D23,2430000,1681.32,1445.29,2025-10-09,Sub Sale,99 yrs
TXN00082,The Seaview Residences,D15,1020000,715.0,1426.57,2022-02-07,Resale,99 yrs
TXN00438,The Seaview Residences,D15,2310000,1272.0,1816.04,2021-02-01,Resale,99 yrs
TXN01122,Marina Heights,D01,1900000,894.48,2124.14,2023-07-17,Sub Sale,Freehold
TXN00867,The Seaview Residences,D15,1810000,934.31,1937.27,2021-05-31,Sub Sale,99 yrs
TXN01003,Skyline Residences,D19,3900000,1814.79,2149.0,2022-05-30,Resale,99 yrs
TXN01420,The Seaview Residences,D15,820000,659.83,1242.75,2025-06-26,Resale,99 yrs
TXN00650,Lakeside Grandeur,D22,1360000,740.56,1836.46,2024-01-24,Resale,Freehold
TXN00107,Cedar Park,D16,1820000,810.52,2245.47,2022-08-28,New Sale,99 yrs
TXN00078,Emerald Vista,D21,950000,514.51,1846.4,2023-01-30,Resale,Freehold
TXN01321,Lakeside Grandeur,D22,1660000,1400.38,1185.39,2021-07-30,Sub Sale,99 yrs
TXN00589,Orchard Grand,D09,1210000,942.92,1283.25,2024-02-15,Sub Sale,99 yrs
TXN00294,Harbourfront Suites,D04,1090000,821.29,1327.19,2025-03-23,New Sale,Freehold
TXN01115,The Botanica,D23,1810000,1273.37,1421.43,2024-10-27,Resale,99 yrs
TXN00631,The Arcadia,D10,2440000,1449.0,1683.92,2024-02-11,Resale,Freehold
TXN00465,Rivervale Gardens,D19,1470000,743.79,1976.38,2023-09-01,Sub Sale,Freehold
TXN00340,Cedar Park,D16,1150000,971.98,1183.15,2023-10-12,New Sale,Freehold
TXN01356,The Botanica,D23,2950000,1444.52,2042.21,2023-03-30,Resale,99 yrs
TXN00003,Rivervale Gardens,D19,1090000,732.0,1489.07,2025-10-11,New Sale,99 yrs
TXN01215,The Seaview Residences,D15,1450000,738.0,1964.77,2025-06-12,Resale,99 yrs
TXN00314,Emerald Vista,D21,800000,512.0,1562.5,2024-10-20,New Sale,Freehold
TXN01185,Harbourfront Suites,D04,1110000,798.68,1389.79,2022-11-10,New Sale,99 yrs
TXN00281,Emerald Vista,D21,1400000,939.69,1489.86,2025-02-14,Resale,99 yrs
TXN00845,Orchard Grand,D09,1410000,651.0,2165.9,2025-01-04,Resale,99 yrs
TXN01405,Emerald Vista,D21,830000,465.0,1784.95,2023-04-14,Sub Sale,99 yrs
TXN01625,The Arcadia,D10,1200000,589.86,2034.38,2021-05-25,Sub Sale,99 yrs
TXN01444,The Arcadia,D10,1300000,651.22,1996.27,2022-05-30,Sub Sale,Freehold
TXN01168,Orchard Grand,D09,3650000,1720.0,2122.09,2025-04-03,Resale,99 yrs
TXN00422,Lakeside Grandeur,D22,1290000,556.49,2318.09,2021-03-22,Sub Sale,Freehold
TXN00398,Cedar Park,D16,4300000,1872.92,2295.88,2022-04-22,New Sale,Freehold
TXN01588,Orchard Grand,D09,1180000,655.0,1801.53,2021-03-31,Resale,99 yrs
TXN01576,Parkview Residences,D14,1590000,1439.13,1104.83,2024-03-09,Sub Sale,Freehold
TXN00874,Cedar Park,D16,3670000,1640.42,2237.23,2023-09-08,Resale,99 yrs
TXN01426,Rivervale Gardens,D19,670000,477.92,1401.92,2023-07-19,New Sale,Freehold
TXN00929,The Botanica,D23,1110000,732.0,1516.39,2022-07-13,Sub Sale,99 yrs
TXN00235,The Botanica,D23,930000,741.63,1253.99,2024-05-04,Resale,99 yrs
TXN01641,Harbourfront Suites,D04,830000,704.0,1178.98,2023-10-10,Resale,Freehold
TXN00228,Harbourfront Suites,D04,3170000,1401.46,2261.93,2021-05-22,New Sale,Freehold
TXN01439,Cedar Park,D16,1370000,1026.88,1334.14,2023-12-31,Sub Sale,Freehold
TXN00978,The Arcadia,D10,3190000,1406.84,2267.49,2023-04-14,Resale,99 yrs
TXN01668,Lakeside Grandeur,D22,3130000,1795.0,1743.73,2023-03-21,New Sale,Freehold
TXN00246,Parkview Residences,D14,3630000,1753.0,2070.74,2023-04-26,Resale,Freehold
TXN00444,Orchard Grand,D09,2120000,1890.0,1121.69,2025-01-19,Sub Sale,99 yrs
TXN00953,Emerald Vista,D21,2340000,1021.49,2290.76,2021-03-17,New Sale,99 yrs
TXN01301,The Botanica,D23,3100000,1299.0,2386.45,2024-05-12,Sub Sale,Freehold
TXN00083,Orchard Grand,D09,1090000,938.0,1162.05,2024-06-19,New Sale,Freehold
TXN00965,The Arcadia,D10,1230000,620.0,1983.87,2024-08-25,New Sale,Freehold
TXN00289,Parkview Residences,D14,2830000,1389.0,2037.44,2021-09-18,New Sale,Freehold
TXN01081,Orchard Grand,D09,1660000,1167.88,1421.38,2022-04-19,New Sale,Freehold
TXN00894,Marina Heights,D01,1720000,726.56,2367.31,2025-10-13,New Sale,99 yrs
TXN01443,Orchard Grand,D09,4210000,1780.35,2364.7,2023-11-17,New Sale,99 yrs
TXN01012,Skyline Residences,D19,2010000,1370.24,1466.89,2024-11-04,Resale,Freehold
TXN00051,Skyline Residences,D19,1160000,570.49,2033.35,2025-09-04,New Sale,Freehold
TXN01675,Orchard Grand,D09,1090000,632.92,1722.18,2021-09-07,New Sale,Freehold
TXN01422,Cedar Park,D16,1680000,1240.0,1354.84,2023-09-25,Resale,99 yrs
TXN01254,Harbourfront Suites,D04,1040000,608.16,1710.08,2025-07-14,Sub Sale,Freehold
TXN01300,Cedar Park,D16,2250000,1032.26,2179.69,2022-06-19,Resale,Freehold
TXN00242,Harbourfront Suites,D04,1850000,1302.43,1420.42,2023-10-24,Sub Sale,99 yrs
TXN00015,Cedar Park,D16,2640000,1209.0,2183.62,2021-08-25,New Sale,Freehold
TXN00788,Cedar Park,D16,3600000,1820.18,1977.83,2022-07-27,Resale,Freehold
TXN00527,Orchard Grand,D09,1270000,557.0,2280.07,2022-07-15,Resale,Freehold
TXN01349,Rivervale Gardens,D19,780000,465.0,1677.42,2021-09-19,New Sale,99 yrs
TXN00404,Lakeside Grandeur,D22,1490000,658.75,2261.86,2023-11-10,Sub Sale,Freehold
TXN00763,Marina Heights,D01,1100000,705.0,1560.28,2024-06-28,Sub Sale,99 yrs
TXN00162,Skyline Residences,D19,1150000,573.0,2006.98,2025-03-14,New Sale,99 yrs
TXN01052,Cedar Park,D16,3550000,1514.48,2344.04,2024-10-09,Sub Sale,99 yrs
TXN00043,The Arcadia,D10,1640000,846.04,1938.44,2024-09-21,New Sale,Freehold
TXN01633,Rivervale Gardens,D19,1340000,667.36,2007.91,2025-01-11,Sub Sale,99 yrs
TXN00301,The Seaview Residences,D15,2530000,1336.88,1892.47,2022-03-18,Sub Sale,Freehold
TXN00568,Rivervale Gardens,D19,1560000,1387.0,1124.73,2025-10-16,Resale,Freehold
TXN00017,The Seaview Residences,D15,1430000,1051.0,1360.61,2024-09-27,Sub Sale,99 yrs
TXN00250,The Arcadia,D10,1350000,931.08,1449.93,2023-05-10,Sub Sale,99 yrs
TXN00902,Skyline Residences,D19,1830000,773.92,2364.57,2024-03-05,Resale,Freehold
TXN00407,Emerald Vista,D21,970000,499.44,1942.16,2024-12-12,New Sale,99 yrs
TXN00080,Skyline Residences,D19,2130000,965.52,2206.06,2021-06-09,Resale,Freehold
TXN01598,Lakeside Grandeur,D22,1440000,1086.08,1325.87,2025-06-02,Resale,99 yrs
TXN00681,Skyline Residences,D19,1250000,908.47,1375.93,2023-08-09,Resale,99 yrs
TXN00479,Cedar Park,D16,1090000,617.85,1764.19,2021-07-30,Sub Sale,99 yrs
TXN00405,The Seaview Residences,D15,2460000,1050.56,2341.62,2021-01-26,Sub Sale,99 yrs
TXN00297,Cedar Park,D16,2960000,1718.0,1722.93,2023-02-01,Resale,99 yrs
TXN01658,Rivervale Gardens,D19,1250000,689.97,1811.68,2021-03-19,Sub Sale,99 yrs
TXN00667,Marina Heights,D01,620000,465.0,1333.33,2021-02-16,Resale,99 yrs
TXN00811,Orchard Grand,D09,640000,505.0,1267.33,2023-08-05,New Sale,99 yrs
TXN01050,Orchard Grand,D09,1000000,740.0,1351.35,2023-08-08,Sub Sale,Freehold
TXN01639,The Botanica,D23,1200000,948.0,1265.82,2025-10-02,Resale,99 yrs
TXN00182,The Arcadia,D10,1640000,702.88,2333.25,2022-07-15,New Sale,Freehold
TXN00450,Lakeside Grandeur,D22,1080000,978.44,1103.8,2025-07-27,Sub Sale,99 yrs
TXN01316,The Botanica,D23,1030000,522.0,1973.18,2021-06-04,New Sale,99 yrs
TXN00371,The Botanica,D23,3740000,2123.72,1761.06,2023-01-11,Sub Sale,Freehold
TXN00591,Harbourfront Suites,D04,1420000,711.49,1995.8,2024-07-23,Sub Sale,99 yrs
TXN00949,Lakeside Grandeur,D22,2010000,1163.58,1727.43,2024-08-05,New Sale,99 yrs
TXN00916,The Botanica,D23,1490000,679.2,2193.75,2023-05-15,Resale,99 yrs
TXN00844,Orchard Grand,D09,1250000,940.0,1329.79,2021-12-20,Sub Sale,99 yrs
TXN00537,The Arcadia,D10,3100000,1346.56,2302.16,2022-09-11,Resale,Freehold
TXN01457,Harbourfront Suites,D04,1360000,614.0,2214.98,2022-07-28,New Sale,Freehold
TXN00052,Cedar Park,D16,1220000,638.0,1912.23,2021-04-14,Resale,99 yrs
TXN01259,Harbourfront Suites,D04,2480000,1541.39,1608.94,2022-05-12,New Sale,99 yrs
TXN00306,The Botanica,D23,2630000,1446.67,1817.97,2022-11-28,Resale,99 yrs
TXN01371,The Seaview Residences,D15,1210000,777.15,1556.96,2022-01-13,Sub Sale,99 yrs
TXN00641,Orchard Grand,D09,3180000,1412.0,2252.12,2024-09-21,Resale,Freehold
TXN01095,Emerald Vista,D21,2620000,1337.95,1958.22,2021-01-29,Sub Sale,Freehold
TXN00396,Cedar Park,D16,1670000,1094.0,1526.51,2022-10-25,New Sale,99 yrs
TXN00322,The Botanica,D23,2880000,1898.75,1516.79,2023-12-04,Resale,99 yrs
TXN01507,Marina Heights,D01,2940000,1383.16,2125.57,2024-07-02,Sub Sale,Freehold
TXN01748,Lakeside Grandeur,D22,1060000,928.92,1141.1,2023-03-01,Sub Sale,99 yrs
TXN01229,The Botanica,D23,1570000,916.0,1713.97,2024-11-05,Sub Sale,99 yrs
TXN00177,The Seaview Residences,D15,2160000,914.93,2360.83,2021-11-01,Resale,Freehold
TXN00992,The Seaview Residences,D15,1280000,539.27,2373.57,2023-12-27,Resale,Freehold
TXN01620,Cedar Park,D16,1540000,701.81,2194.34,2025-01-29,Sub Sale,Freehold
TXN01075,The Botanica,D23,1400000,707.0,1980.2,2021-03-26,Sub Sale,Freehold
TXN01021,Marina Heights,D01,2130000,1007.5,2114.14,2022-12-14,New Sale,Freehold
TXN00799,Harbourfront Suites,D04,1500000,669.51,2240.43,2022-12-17,Sub Sale,Freehold
TXN01516,The Botanica,D23,590000,475.76,1240.11,2025-01-07,Sub Sale,Freehold
TXN00200,The Botanica,D23,1740000,744.86,2336.0,2023-09-14,New Sale,99 yrs
TXN00095,Skyline Residences,D19,1970000,1435.9,1371.96,2025-02-06,Sub Sale,Freehold
TXN00946,Lakeside Grandeur,D22,1080000,833.13,1296.32,2023-06-04,Sub Sale,99 yrs
TXN00670,Parkview Residences,D14,3460000,2035.45,1699.87,2024-05-18,New Sale,Freehold
TXN01577,Emerald Vista,D21,2960000,2150.63,1376.34,2022-01-16,Sub Sale,Freehold
TXN01532,Harbourfront Suites,D04,1630000,929.0,1754.57,2024-07-05,Resale,99 yrs
TXN00516,The Seaview Residences,D15,1610000,733.02,2196.39,2023-02-20,Resale,Freehold
TXN00813,Cedar Park,D16,1920000,960.0,2000.0,2024-04-13,Resale,99 yrs
TXN01112,Rivervale Gardens,D19,1000000,717.95,1392.85,2021-07-11,New Sale,99 yrs
TXN00437,Marina Heights,D01,770000,517.0,1489.36,2023-04-15,Sub Sale,Freehold
TXN01736,The Arcadia,D10,780000,470.0,1659.57,2022-04-30,Sub Sale,99 yrs
TXN00390,The Seaview Residences,D15,1090000,682.43,1597.23,2025-02-18,Sub Sale,Freehold
TXN00560,Lakeside Grandeur,D22,1390000,905.0,1535.91,2021-11-05,New Sale,Freehold
TXN00774,Lakeside Grandeur,D22,1030000,700.73,1469.9,2024-03-18,Sub Sale,Freehold
TXN00833,Harbourfront Suites,D04,1240000,667.0,1859.07,2022-11-21,Resale,Freehold
TXN00933,Parkview Residences,D14,2130000,1015.04,2098.45,2025-08-18,Sub Sale,99 yrs
TXN01097,Parkview Residences,D14,3630000,2082.81,1742.83,2022-08-31,Resale,Freehold
TXN01483,Lakeside Grandeur,D22,2090000,1314.0,1590.56,2021-12-22,New Sale,99 yrs
TXN01267,Emerald Vista,D21,2140000,1386.0,1544.01,2022-03-18,Sub Sale,Freehold
TXN01524,Skyline Residences,D19,1430000,649.06,2203.18,2022-07-08,New Sale,Freehold
TXN00971,Lakeside Grandeur,D22,2200000,1139.0,1931.52,2025-09-01,Sub Sale,Freehold
TXN00684,The Seaview Residences,D15,2140000,1187.26,1802.47,2023-08-20,Sub Sale,99 yrs
TXN00335,Emerald Vista,D21,810000,545.73,1484.25,2023-11-10,New Sale,Freehold
TXN00196,Skyline Residences,D19,1750000,793.0,2206.81,2025-07-23,Sub Sale,99 yrs
TXN01463,Parkview Residences,D14,1620000,1142.05,1418.5,2025-05-20,New Sale,99 yrs
TXN00442,Rivervale Gardens,D19,1790000,1252.92,1428.66,2023-10-29,New Sale,Freehold
TXN00155,The Seaview Residences,D15,2350000,989.0,2376.14,2021-06-17,New Sale,Freehold
TXN00518,Harbourfront Suites,D04,1590000,679.2,2340.98,2025-11-15,Resale,99 yrs
TXN00163,Marina Heights,D01,900000,786.84,1143.81,2022-04-04,Sub Sale,Freehold
TXN00208,The Arcadia,D10,1580000,994.58,1588.6,2024-10-03,Sub Sale,99 yrs
TXN01618,Skyline Residences,D19,840000,705.04,1191.43,2023-06-12,New Sale,99 yrs
TXN01414,The Seaview Residences,D15,1040000,452.08,2300.46,2025-11-16,Resale,Freehold
TXN01256,Parkview Residences,D14,890000,710.42,1252.78,2022-01-07,Resale,Freehold
TXN01722,Emerald Vista,D21,2940000,1931.04,1522.49,2023-10-31,New Sale,99 yrs
TXN01660,The Arcadia,D10,930000,826.0,1125.91,2022-12-06,Sub Sale,Freehold
TXN01296,Skyline Residences,D19,4450000,1864.31,2386.95,2022-07-21,Sub Sale,Freehold
TXN01696,Cedar Park,D16,780000,656.6,1187.94,2024-08-14,New Sale,Freehold
TXN01424,The Seaview Residences,D15,3460000,1692.0,2044.92,2024-11-04,New Sale,Freehold
TXN00088,Cedar Park,D16,2030000,957.99,2119.03,2021-11-02,New Sale,Freehold
TXN01222,Cedar Park,D16,1420000,1019.0,1393.52,2023-04-01,New Sale,Freehold
TXN00543,The Seaview Residences,D15,2030000,996.0,2038.15,2022-12-19,New Sale,Freehold
TXN01024,Orchard Grand,D09,1090000,748.0,1457.22,2024-08-28,Resale,99 yrs
TXN00326,Orchard Grand,D09,2210000,1275.52,1732.62,2022-06-03,New Sale,99 yrs
TXN00169,Orchard Grand,D09,3760000,1897.68,1981.37,2025-02-05,New Sale,99 yrs
TXN01140,Rivervale Gardens,D19,1060000,538.19,1969.55,2022-05-22,Sub Sale,99 yrs
TXN00864,Rivervale Gardens,D19,750000,489.76,1531.37,2021-03-07,Resale,Freehold
TXN00066,Cedar Park,D16,2360000,1318.0,1790.59,2022-08-05,New Sale,99 yrs
TXN01698,Cedar Park,D16,1200000,687.81,1744.66,2023-03-22,New Sale,Freehold
TXN00377,The Arcadia,D10,3220000,1880.0,1712.77,2022-03-26,Sub Sale,99 yrs
TXN00350,Lakeside Grandeur,D22,940000,555.0,1693.69,2024-08-18,Resale,99 yrs
TXN01495,Marina Heights,D01,4620000,2018.23,2289.13,2025-08-16,Resale,99 yrs
TXN01437,Rivervale Gardens,D19,3760000,2011.0,1869.72,2022-09-09,New Sale,Freehold
TXN01565,Marina Heights,D01,1800000,1016.11,1771.46,2023-09-23,Sub Sale,Freehold
TXN00750,The Botanica,D23,3430000,2024.69,1694.09,2024-01-19,New Sale,99 yrs
TXN01381,The Seaview Residences,D15,2940000,1432.68,2052.11,2023-11-08,New Sale,99 yrs
TXN01445,Emerald Vista,D21,1370000,1018.0,1345.78,2024-07-12,New Sale,Freehold
TXN01552,Marina Heights,D01,1970000,1022.57,1926.52,2022-09-13,Sub Sale,99 yrs
TXN01678,Parkview Residences,D14,1200000,693.2,1731.11,2025-03-20,New Sale,Freehold
TXN00969,Emerald Vista,D21,2670000,1833.09,1456.56,2025-04-17,New Sale,99 yrs
TXN00402,Emerald Vista,D21,1310000,634.0,2066.25,2021-02-10,Resale,99 yrs
TXN00876,Skyline Residences,D19,1820000,1185.0,1535.86,2023-01-08,Sub Sale,99 yrs
TXN01181,Marina Heights,D01,2340000,1399.31,1672.26,2022-10-06,New Sale,Freehold
TXN00888,Orchard Grand,D09,3740000,2157.09,1733.82,2022-08-04,Resale,99 yrs
TXN00001,Lakeside Grandeur,D22,720000,461.77,1559.21,2021-03-03,Resale,99 yrs
TXN01174,Cedar Park,D16,2830000,1315.35,2151.52,2024-04-01,Resale,Freehold
TXN01048,Emerald Vista,D21,1250000,862.19,1449.8,2023-03-30,Sub Sale,Freehold
TXN00523,Cedar Park,D16,3370000,1485.42,2268.72,2025-06-18,New Sale,Freehold
TXN00143,The Botanica,D23,1730000,753.47,2296.03,2021-09-05,Resale,99 yrs
TXN00229,The Arcadia,D10,2290000,966.6,2369.13,2022-01-24,Sub Sale,Freehold
TXN00719,The Botanica,D23,1400000,1040.87,1345.03,2025-05-28,Resale,99 yrs
TXN00814,Skyline Residences,D19,1150000,924.62,1243.76,2022-01-06,Sub Sale,99 yrs
TXN01303,Parkview Residences,D14,2410000,1424.0,1692.42,2025-08-28,Sub Sale,99 yrs
TXN00288,The Arcadia,D10,2570000,1453.13,1768.6,2025-11-17,Resale,Freehold
TXN00742,Marina Heights,D01,1020000,623.0,1637.24,2023-02-10,Resale,99 yrs
TXN00184,The Arcadia,D10,2340000,2077.43,1126.39,2022-02-14,New Sale,99 yrs
TXN00159,The Botanica,D23,2710000,1292.0,2097.52,2021-03-21,Sub Sale,Freehold
TXN00626,Harbourfront Suites,D04,2700000,1539.24,1754.12,2023-06-11,New Sale,99 yrs
TXN00126,The Seaview Residences,D15,2170000,1354.0,1602.66,2025-08-11,Resale,Freehold
TXN00941,Parkview Residences,D14,1600000,677.05,2363.2,2023-09-20,Sub Sale,Freehold
TXN01333,Rivervale Gardens,D19,1250000,560.8,2228.96,2024-05-05,Resale,Freehold
TXN00585,Emerald Vista,D21,850000,603.0,1409.62,2022-10-29,Sub Sale,Freehold
TXN00099,Harbourfront Suites,D04,4550000,1983.79,2293.59,2023-11-18,Sub Sale,Freehold
TXN01610,Orchard Grand,D09,2680000,1607.05,1667.65,2023-11-01,Sub Sale,99 yrs
TXN01264,The Botanica,D23,2410000,1243.0,1938.86,2021-12-31,Resale,99 yrs
